0	 　政府は十三日、ガス瞬間湯沸かし器やシュレッダーによる事故が相次いだことを受け、消費生活用製品安全法の改正案を閣議決定する		経済産業省は６日、悪質商法を取り締まる特定商取引法と割賦販売法の改正案を発表した
0	 　オンワード樫山が十二日発表した二〇〇六年八月中間期の連結決算は、経常利益が百十九億円と前年同期に比べて三％減った		運輸収入が堅調で売上高が前年同期より増えたが、原油高による動力費の増加などで経常利益は減少した
1	 　オンワード樫山が十二日発表した二〇〇六年八月中間期の連結決算は、経常利益が百十九億円と前年同期に比べて三％減った		東京電力を除いた電力大手９社の１１年９月中間連結決算が３１日、出そろった
1	 　オンワード樫山が十二日発表した二〇〇六年八月中間期の連結決算は、経常利益が百十九億円と前年同期に比べて三％減った		総合化学大手５社の１２年９月中間連結決算が１日、出そろった
0	 　オンワード樫山が十二日発表した二〇〇六年八月中間期の連結決算は、経常利益が百十九億円と前年同期に比べて三％減った		製薬大手４社は、海外での販売増などで武田薬品工業など３社が増収を確保した
1	 　セブン＆アイ・ホールディングスとイオンの二大流通グループで、総合スーパー事業の収益改善が目立つ		イオンとセブン＆アイ・ホールディングスの０９年８月中間連結決算が６日、出そろった
1	 　セブン＆アイ・ホールディングスとイオンの二大流通グループで、総合スーパー事業の収益改善が目立つ		セブン＆アイ・ホールディングス（ＨＤ）とイオンの１０年３〜５月期連結決算が７日、出そろった
1	 　セブン＆アイ・ホールディングスとイオンの二大流通グループで、総合スーパー事業の収益改善が目立つ		セブン＆アイ・ホールディングスとイオンの１０年８月中間連結決算が７日、出そろった
0	 　セブン＆アイ・ホールディングスとイオンの二大流通グループで、総合スーパー事業の収益改善が目立つ		イオンと三菱商事は１６日、資本・業務提携を正式に発表した
0	 　和歌山県発注のトンネル工事をめぐる談合事件で、県ナンバー３の出納長が大林組幹部から受注調整の結果を直接報告され、これを了承していたことが十二日、分かった		福島県の佐藤栄佐久知事（６７）は２７日午後、辞職願を渡辺敬夫県議会議長に提出した
0	 　◇債券先物は売りが先行		昨年夏に１バレル＝８０ドル寸前まで高騰した原油先物相場が急速に下落している
0	 　楽天がＴＢＳ株の大量取得と両社の経営統合提案を表明してから十三日で丸一年		６月末が期限の楽天とＴＢＳの業務提携交渉が、株式相場低迷と村上ファンドショックに揺れている
2	 　楽天がＴＢＳ株の大量取得と両社の経営統合提案を表明してから十三日で丸一年		楽天は１９日、ＴＢＳ株を２０％超まで買い増しし連結決算の対象にすると発表した
2	 　奈良市の女児誘拐殺人事件で死刑判決が確定した小林薫死刑囚（３７）が、被害女児の命日までの死刑執行を求める長勢甚遠法相あての手紙を書いたことが十一日、分かった		法務省は２８日、２人の死刑を執行したと発表した
0	 　ＮＥＣエレクトロニクスは十日、次世代ＤＶＤ規格「ＨＤ—ＤＶＤ」と「ブルーレイ・ディスク」の両規格の記録・再生ができる半導体部品の少量出荷を始めたと発表した		ソニー、ＮＥＣ、富士通は３日、年末商戦に向けたパソコンの新商品をそれぞれ発表した
0	 　■阪急百貨店と阪神百貨店　提携内容を協議する業務提携委員会の名称を「２Ｈプロジェクト」とし、「婦人服・服飾品」「紳士服」など八部会を設けると発表		伊勢丹は２５日、UNKとの業務提携を、同日付で解消したと発表した
0	 　キリンビールは来年一月、女性社員の積極活用策を盛り込んだ「ポジティブアクション」（積極的格差是正策）を始める		大手コンビニエンスストア各社が、中高年男性向け商品を強化している
2	 　トヨタ自動車は十日、小型車「カローラ」を六年ぶりに全面改良し、国内で発売した		アウディジャパンは１５日、同社の最上級セダン「アウディＡ８」を全面改良して発売した＝写真
0	 　安倍晋三首相の看板政策である教育改革を担う教育再生会議の設置が十日、正式に決まった		０９年度予算編成をにらんだ財務省と文部科学省の攻防が激化している
2	 　安倍晋三首相は十日の衆院予算委員会の外交問題に関する集中審議で、北朝鮮の核実験実施の発表に関連し「我が国の核保有という選択肢は全く持たない		衆院は１０日の本会議で北朝鮮が核実験実施を発表したことを非難する決議を全会一致で採択した
2	 　安倍晋三首相は十日の衆院予算委員会の外交問題に関する集中審議で、北朝鮮の核実験実施の発表に関連し「我が国の核保有という選択肢は全く持たない		衆院議院運営委員会は２６日昼、北朝鮮の２回目の核実験に対する抗議決議案をまとめた
0	 　セイコーは十日、二〇〇六年九月中間期の連結経常利益が前年同期比五％減の四十五億円になったようだと発表した		運輸収入が堅調で売上高が前年同期より増えたが、原油高による動力費の増加などで経常利益は減少した
0	 　セイコーは十日、二〇〇六年九月中間期の連結経常利益が前年同期比五％減の四十五億円になったようだと発表した		東京電力を除いた電力大手９社の１１年９月中間連結決算が３１日、出そろった
0	 　セイコーは十日、二〇〇六年九月中間期の連結経常利益が前年同期比五％減の四十五億円になったようだと発表した		製薬大手４社は、海外での販売増などで武田薬品工業など３社が増収を確保した
0	 　北朝鮮の核実験実施発表を受け、十日の閣議後の記者会見では各閣僚から北朝鮮への追加制裁を巡る発言が相次いだ		塩崎恭久官房長官は１９日午前の会見で、中国の対衛星兵器実験について「米政府から報告を受けている
4	 　政府は十日、北朝鮮の核実験実施を確認した後、日本独自の追加制裁に踏み切る方針を固めた		政府は１１日夜、首相官邸で安全保障会議を開き、北朝鮮に対する日本独自の追加制裁を決めた
3	 　安倍政権で初の国政選となる衆院神奈川１６区、大阪９区の両補欠選挙が十日午前、告示された		衆院統一補選（岩手１区、熊本３区）が１７日告示された
2	 　発足間もない安倍新政権への評価が問われる十日告示の衆院補欠選挙		衆院統一補選（岩手１区、熊本３区）が１７日告示された
0	 　発足間もない安倍新政権への評価が問われる十日告示の衆院補欠選挙		衆院予算委員会は７日午後も、安倍晋三首相と全閣僚が出席して少子化問題などに関する集中審議を続行した
0	 　経済産業省と環境省は改正容器包装リサイクル法（容リ法）の具体的な運用方法を盛り込んだ政省令案を固めた		大阪府内の公立学校教職員に君が代の起立斉唱を義務付ける全国初の条例が３日、府議会本会議で成立した
0	 　東芝はこれまでもＬＧフィリップスからパネルを調達してきたが、資本関係を結び共同生産するのは初めて		シャープと東芝は２１日、薄型テレビ事業で提携すると発表した
4	 　日中首脳は共同プレス発表でエネルギー、環境保護、金融、情報通信技術、知的財産権保護などの協力強化を掲げた		７日の日中首脳会談でまとまった共同声明は、環境やエネルギーの分野で重点的に協力していく姿勢をアピールした
0	 　九月の企業短期経済観測調査（短観）で景況感が改善したにもかかわらず、短期の先物金利の上値が重い		日銀の追加利上げを受け、三菱東京ＵＦＪ銀行、みずほ銀行など大手６行は２３日、定期預金の金利引き上げを発表した
0	 　九月の企業短期経済観測調査（短観）で景況感が改善したにもかかわらず、短期の先物金利の上値が重い		日銀の量的緩和政策の解除が近づく中、市場では解除後の金融政策に注目が移り始めている
0	 　「給与天引き」や「自動引き落とし」など、毎月決まった額が引き落とされる「積み立て型」金融商品		証券会社や銀行で、来年１月から始まる「少額投資非課税制度」（ＮＩＳＡ＝ニーサ）の口座獲得競争が熱を帯びている
0	 　安倍晋三首相は八日、就任後初の外国訪問となる中国、韓国の歴訪に出発する		安倍晋三首相は１５日、第２次内閣の発足後、初めての終戦記念日を迎える
2	 　大量の保険金支払い漏れを起こした損害保険各社は、事故などを申告してきた契約者に対し、加入保険で払える保険金の種類を一覧にして細かく通知する		東京海上日動火災保険は４月から、保険金不払い問題の抜本対策として、個人向け保険商品数の半減に乗り出す
0	 　大量の保険金支払い漏れを起こした損害保険各社は、事故などを申告してきた契約者に対し、加入保険で払える保険金の種類を一覧にして細かく通知する		風力発電施設の事故リスクを無料で診断するサービスを三井住友海上火災保険が今月から開始した
0	 　ＵＦＪニコスは十日、年会費を抑えた新しいゴールドカード「ＵＦＪカード　プレミオ」の発行を始める		＜新しい・気になるモノとコト＞
0	 　「政府としては名目三％の経済成長を目指しているが、なんとかそれ以上を目指すべく努力したい」		０７年度予算案は２日夕の衆院予算委員会で、与党の賛成多数で可決された
0	 　「政府としては名目三％の経済成長を目指しているが、なんとかそれ以上を目指すべく努力したい」		参院予算委員会は１５日午前、福田康夫首相と全閣僚が出席して基本的質疑が始まった
0	 　「政府としては名目三％の経済成長を目指しているが、なんとかそれ以上を目指すべく努力したい」		８日行われた衆院予算委員会の基本的質疑の概要は次の通り
0	 　「政府としては名目三％の経済成長を目指しているが、なんとかそれ以上を目指すべく努力したい」		衆院予算委員会は２日午前、菅直人首相と全閣僚が出席して基本的質疑を行い、ねじれ国会での論戦が始まった
0	 　総務省は六日、ケーブル回線を使わずに無線でインターネットに接続する無線ＬＡＮ（構内情報通信網）の周波数帯を来年一月から四倍に広げる方針を決めた		卒業・入学シーズンを前にデジタル一眼レフカメラの新商品が相次いで発売される
0	 　外国為替市場で国内輸出企業による為替予約（先物のドル売り・円買い）が活発になっている		昨年夏に１バレル＝８０ドル寸前まで高騰した原油先物相場が急速に下落している
0	 　日産自動車の二〇〇六年九月中間期の連結業績は、営業利益が前年同期を大幅に下回ったもようだ		在京の民放キー局５社の０６年９月中間連結決算が１６日出そろった
0	 　日産自動車の二〇〇六年九月中間期の連結業績は、営業利益が前年同期を大幅に下回ったもようだ		イオンとセブン＆アイ・ホールディングスの０９年８月中間連結決算が６日、出そろった
1	 　日産自動車の二〇〇六年九月中間期の連結業績は、営業利益が前年同期を大幅に下回ったもようだ		大手自動車メーカー７社の１１年９月中間連結決算が８日、出そろった
0	 　日産自動車の二〇〇六年九月中間期の連結業績は、営業利益が前年同期を大幅に下回ったもようだ		総合化学大手５社の１２年９月中間連結決算が１日、出そろった
0	 　日産自動車の二〇〇六年九月中間期の連結業績は、営業利益が前年同期を大幅に下回ったもようだ		主要コンビニエンスストア５社の２０１４年８月中間決算（単体）が８日、出そろった
1	 　日産自動車の二〇〇六年九月中間期の連結業績は、営業利益が前年同期を大幅に下回ったもようだ		大手自動車メーカー７社の０９年３月期連結決算が１２日出そろった
0	 　総会で樋口泰行社長は「丸紅が筆頭株主になることで、財務基盤が安定するとともに総合商社の強みを生かした経営ノウハウにより、事業再生の確度が向上する」と強調		経営再建中のダイエーと大手スーパー、イオンは１３日、資本・業務提携すると正式に発表した
0	 　総会で樋口泰行社長は「丸紅が筆頭株主になることで、財務基盤が安定するとともに総合商社の強みを生かした経営ノウハウにより、事業再生の確度が向上する」と強調		経営再建中のダイエーと大手スーパーのイオンは９日、資本・業務提携の契約を正式に締結し、発表する
0	 　総会で樋口泰行社長は「丸紅が筆頭株主になることで、財務基盤が安定するとともに総合商社の強みを生かした経営ノウハウにより、事業再生の確度が向上する」と強調		イオンと三菱商事は１６日、資本・業務提携を正式に発表した
0	 　総会で樋口泰行社長は「丸紅が筆頭株主になることで、財務基盤が安定するとともに総合商社の強みを生かした経営ノウハウにより、事業再生の確度が向上する」と強調		民事再生手続き中の航空会社スカイマークは２９日、臨時株主総会を開き、新しい経営体制を発足させた
0	 　日立製作所は六日、業務用パソコン「フローラ」の二機種四モデルに搭載したソニー製リチウムイオン電池を自主回収して無償交換すると発表した		ソニーは１９日、０７年３月期連結決算の業績予想を大幅に下方修正した
1	 　経営再建中のダイエーは六日午前十時から、神戸市内で臨時株主総会を開いた		産業再生機構がダイエーの株式売却方針を固めたことで、再生機構の業務は大きなヤマを越える
0	 　経営再建中のダイエーは六日午前十時から、神戸市内で臨時株主総会を開いた		３月期決算の上場企業の株主総会が２６日ピークを迎え、東京証券取引所によると、９７７社が開催した
2	 　気象庁は六日、発達中の低気圧と前線の影響で七日にかけて東北から中国地方の広い範囲で大雨の恐れがあるとして、土砂災害などに厳重な警戒を呼び掛けた		前線の停滞に伴う雨は３０日午前には小康状態となり、関東地方では晴れ間ものぞいた
0	 　【増収増益】製造業や金融機関を中心に派遣需要が拡大		東京証券取引所に上場する３月期決算企業の中間決算発表が３０日、ピークを迎えた
0	 　【引き渡し戸数増】千葉県や埼玉県など首都圏での土地付き戸建て分譲住宅の引き渡し戸数が増える		東京証券取引所に上場する３月期決算企業の中間決算発表が３０日、ピークを迎えた
0	 　【好調】主力のデータベースは中堅、中小向けライセンスが伸びるほか、大型システム受注が好調		東京証券取引所に上場する３月期決算企業の中間決算発表が３０日、ピークを迎えた
3	 　日立製作所は降雨や暗闇でも移動する物体を検知できる新型センサーを開発した		トヨタ自動車は、まぶたの開閉状態で脇見や居眠り状態を検知する新装置を世界で初めて開発したと発表した
0	 　システム開発大手が外注先との請負契約や、外注先技術者に対する指揮系統の見直しに動き出した		金融庁は３日、国内の全金融機関に対し、システム障害発生時のリスク管理体制の再点検を求める緊急通達を出した
2	 　二〇〇六年十月、十一月本・中間決算は景気の底堅さを背景に好調ぶりが目立っている		コンビニエンスストア大手４社の１０年８月中間決算（単体）が１２日、出そろった
1	 　二〇〇六年十月、十一月本・中間決算は景気の底堅さを背景に好調ぶりが目立っている		住友信託銀行は５日、０６年９月中間連結業績予想を上方修正した
2	 　二〇〇六年十月、十一月本・中間決算は景気の底堅さを背景に好調ぶりが目立っている		ＮＥＣと三洋電機を除く電機大手８社の０６年中間連結決算が３１日、出そろった
2	 　二〇〇六年十月、十一月本・中間決算は景気の底堅さを背景に好調ぶりが目立っている		ビール大手各社の１０年６月中間期（１〜６月）連結決算が１６日、出そろった
0	 　「へーっ、こんなものが売れているのか」と、小泉純一郎首相（当時）が目を丸くした		電通は２３日、２カ月に一度実施している消費実感調査の２月実施分の結果を発表した
2	 　二〇〇七年三月までにイオンはダイエーが持つマルエツ株三七・七％（議決権ベース）のうち、三〇％程度を取得する方向で調整する		イオンは１９日、首都圏の食品スーパーを再編すると発表した
0	 　五日の東証マザーズ市場は売買代金が三百五十五億六千四百万円と前日より約八十五億円低下し、五月十日以来約五カ月ぶりに今年の最低水準を更新した		インターネット専業証券最大手のイー・トレード証券は９日、株式の売買手数料を大幅に引き下げるキャンペーンを実施すると発表した
0	 　日銀は五日、短期金融市場から即日で四千億円の資金を吸収する手形売りオペを約一週間ぶりに実施した		日銀の新たな緩和策として浮上している「付利の撤廃・削減」案
0	 　日本触媒の二〇〇七年三月期の連結経常利益は前期比一六％減の二百二十億円程度になる見通しだ		日銀は１４日、１２月の企業短期経済観測調査（短観）を発表した
0	 　半導体切断装置を製造・販売するディスコの二〇〇六年九月中間期は、連結営業利益が前年同期の約二倍の九十二億円前後となったもようだ		デジタル家電や自動車向けに半導体需要が拡大するなか、国内の半導体主要４社の業績の明暗が分かれている
2	 　日銀の武藤敏郎副総裁は五日に京都市内で講演し、今後の利上げについて「ゆっくりと進めていく」との姿勢を改めて示した		日銀は２１日の政策委員会・金融政策決定会合で、追加利上げを８対１の賛成多数で決めた
0	 　判決を受けて原告側の弁護士グループは四日夕、東京・霞が関の司法クラブで記者会見し「立法府の怠慢を許しただけの判決で憤りを感じる		薬害Ｃ型肝炎九州訴訟で、国と製薬会社に賠償を命じた３０日の福岡地裁判決の要旨は次の通り
0	 　天然ガスは世界各地に豊富に存在し、燃やした時の二酸化炭素（ＣＯ２）発生量も比較的少ない		経済産業省は７日、石油以外のエネルギーの利用を促す「石油代替エネルギー法」を抜本的に見直すと発表した
0	 　富士通は四日、ノートパソコンに搭載したソニー製電池の回収数量は二十八万七千個になることを明らかにした		ソニーは１９日、０７年３月期連結決算の業績予想を大幅に下方修正した
0	 　王子製紙による北越製紙への敵対的ＴＯＢ（株式公開買い付け）期限終了から四日で一カ月		再生紙の偽装問題で、王子製紙など製紙１６社が２０日、調査結果を公表した
1	 　王子製紙による北越製紙への敵対的ＴＯＢ（株式公開買い付け）期限終了から四日で一カ月		大王製紙と北越製紙は２５日、資本・業務提携契約を正式に結んだ
2	 　「ダイエーと組む戦略のポイントはカード会社のオーエムシーカードを同業に手渡さないこと、そしてマルエツを傘下に収めること」とイオンの幹部は言う		経営再建中のダイエーと大手スーパー、イオンは１３日、資本・業務提携すると正式に発表した
1	 　「ダイエーと組む戦略のポイントはカード会社のオーエムシーカードを同業に手渡さないこと、そしてマルエツを傘下に収めること」とイオンの幹部は言う		産業再生機構がダイエーの株式売却方針を固めたことで、再生機構の業務は大きなヤマを越える
1	 　「ダイエーと組む戦略のポイントはカード会社のオーエムシーカードを同業に手渡さないこと、そしてマルエツを傘下に収めること」とイオンの幹部は言う		イオンは１９日、首都圏の食品スーパーを再編すると発表した
1	 　「ダイエーと組む戦略のポイントはカード会社のオーエムシーカードを同業に手渡さないこと、そしてマルエツを傘下に収めること」とイオンの幹部は言う		日本にスーパーを根付かせた「ダイエー」の店舗名が創業約６０年で消えることになった
0	 　イオンが四日発表した二〇〇六年八月中間期の連結決算は、売上高が前年同期比九％増の二兆三千四百五十四億円、経常利益が一五％増の八百四十一億円となった		イオンと三菱商事は１６日、資本・業務提携を正式に発表した
0	 　大阪府、静岡県などの五府県は四日、十月の公募地方債（十年債）の発行条件を決定した		地方自治体が市場から資金調達をするため発行する地方債の金利に、格差がつき始めている
0	 　三年ごとに半数改選される参院選は、選挙区の定数配分が偶数にならざるを得ないうえ、都道府県代表としての性格もある		薬害Ｃ型肝炎九州訴訟で、国と製薬会社に賠償を命じた３０日の福岡地裁判決の要旨は次の通り
0	 多数意見（１０裁判官）		薬害Ｃ型肝炎九州訴訟で、国と製薬会社に賠償を命じた３０日の福岡地裁判決の要旨は次の通り
0	 多数意見（１０裁判官）		君が代伴奏拒否訴訟で、最高裁が２７日に言い渡した判決の要旨は次の通り
0	 多数意見（１０裁判官）		原爆症認定訴訟で、被爆者・国の控訴をいずれも棄却した２８日の仙台高裁判決の要旨は次の通り
2	 　兵庫国体第５日は四日、高砂市野球場で高校野球硬式の決勝を行い、早実（東京）が駒大苫小牧（北海道）を１—０で下し、２９年ぶり２度目の優勝を果たした		第８８回全国高校野球選手権大会（日本高校野球連盟、朝日新聞社主催）の準決勝２試合が１９日、阪神甲子園球場であった
0	 　埼玉県警大宮東署は三日夜、道交法違反（無免許、酒気帯び運転）の現行犯で、さいたま市見沼区深作五、同県越谷市主査、山崎博継容疑者（５５）を逮捕した		警察庁は４日、昨年６月の道路交通法改正に伴う道交法施行令の改正案を公表した
0	 　パソコン出荷台数で世界二位の米ヒューレット・パッカード（ＨＰ）は二日（米国時間）、ノートパソコン用ソニー製リチウムイオン電池を回収しないと発表した		ソニーは１９日、０７年３月期連結決算の業績予想を大幅に下方修正した
1	 　東日本旅客鉄道（ＪＲ東日本）は三日、東京駅構内で会員制の私書箱サービスを十六日から始めると発表した		ＪＲ東日本は、携帯電話で列車の利用や買い物ができる「モバイルＳｕｉｃａ（スイカ）」のサービスを拡充する
0	 　シャープは、従来より四倍高精細な新型液晶パネルを公開した		シャープと東芝は２１日、薄型テレビ事業で提携すると発表した
0	 　シャープは、従来より四倍高精細な新型液晶パネルを公開した		シャープは２０１５年３月期の連結決算で、最終（当期）赤字に転落する見通しとなった
3	 　経済産業省が三日まとめた原油高の影響調査（八月から九月にかけて実施）によると、大企業の八七％と中小企業の七七％が「原油高が収益を圧迫している」と回答した		経済産業省は２７日、原油価格高騰による中小企業への影響に関する調査結果を発表した
0	 　経済産業省が三日まとめた原油高の影響調査（八月から九月にかけて実施）によると、大企業の八七％と中小企業の七七％が「原油高が収益を圧迫している」と回答した		石油元売り大手４社の０８年４〜６月期連結決算が４日、出そろった
0	 　住友化学の二〇〇六年九月中間期の連結経常利益は、前年同期比八％減の六百六十億円程度になったもようだ		住友信託銀行は５日、０６年９月中間連結業績予想を上方修正した
1	 　住友化学の二〇〇六年九月中間期の連結経常利益は、前年同期比八％減の六百六十億円程度になったもようだ		運輸収入が堅調で売上高が前年同期より増えたが、原油高による動力費の増加などで経常利益は減少した
2	 　住友化学の二〇〇六年九月中間期の連結経常利益は、前年同期比八％減の六百六十億円程度になったもようだ		総合化学大手５社の１２年９月中間連結決算が１日、出そろった
2	 　住友化学の二〇〇六年九月中間期の連結経常利益は、前年同期比八％減の六百六十億円程度になったもようだ		非鉄、化学、製紙大手各社の０６年３月期連結決算が、１５日に出そろった
1	 　住友化学の二〇〇六年九月中間期の連結経常利益は、前年同期比八％減の六百六十億円程度になったもようだ		東京電力を除いた電力大手９社の１１年９月中間連結決算が３１日、出そろった
0	 　住友化学の二〇〇六年九月中間期の連結経常利益は、前年同期比八％減の六百六十億円程度になったもようだ		製薬大手４社は、海外での販売増などで武田薬品工業など３社が増収を確保した
1	 　張栩王座は詰め碁作りの名手でもあります		張栩王座への挑戦権を争う第５８期王座戦の本戦は、ベスト４が出そろった
1	 　二〇〇六年のノーベル生理学医学賞の授賞対象になったＲＮＡ（リボ核酸）干渉を用いた技術は、がんや肝炎などの新薬の開発につながると期待されている		慢性骨髄性白血病の根治につながる治療法を、日米伊の研究チームが開発した
0	 　二〇〇六年のノーベル生理学医学賞の授賞対象になったＲＮＡ（リボ核酸）干渉を用いた技術は、がんや肝炎などの新薬の開発につながると期待されている		日立製作所は、ノーベル物理学賞候補といわれた故UNK氏が社員として開発に携わった電子顕微鏡を完成させた
0	 　二〇〇六年のノーベル生理学医学賞の授賞対象になったＲＮＡ（リボ核酸）干渉を用いた技術は、がんや肝炎などの新薬の開発につながると期待されている		大村智・北里大特別栄誉教授の業績は、日本の自然科学３賞の受賞者では初となる私立大での研究成果だ
0	 　■エキサイト（玄関サイト運営）　インターネット広告専門のニュースサイト「ウェブアドタイムス」を三日に開設する		楽天は７日、政治家への個人献金サイト「ＬＯＶＥＪＡＰＡＮ」を２７日をめどに開設すると発表した
0	 　野村不動産ホールディングスが三日、東京証券取引所に上場する		野村ホールディングスは「当社の資産に対する差し押さえとの報道は正確ではない
2	 　Ｑ　番号継続制度を使って携帯会社を乗り換えた場合、メールアドレスは引き継げるの？		携帯電話の番号継続（ポータビリティー）制が１０月２４日に導入されて１カ月
0	 　二日の東京市場では、日銀の企業短期経済観測調査（短観）が市場の事前予測よりも強い業況判断を示す内容となったのを受け、株式相場が上昇、債券相場は下落した		１７日の東京外国為替市場は、米国の超低金利政策が長期化するとの観測から円相場が続伸
0	 　二日の円金利先物取引で、先物の受け渡し期限（限月）によって金利差が広がった		日銀の追加利上げを受け、三菱東京ＵＦＪ銀行、みずほ銀行など大手６行は２３日、定期預金の金利引き上げを発表した
3	 　経済産業省は、安倍晋三首相が掲げる「再チャレンジ支援策」の一環として、新たな融資や信用保証の制度を設ける方針だ		経済産業省は、太陽光パネルや電気自動車など環境関連製品を開発・製造する企業を対象とした低利融資制度を創設する
0	 　経済産業省は、安倍晋三首相が掲げる「再チャレンジ支援策」の一環として、新たな融資や信用保証の制度を設ける方針だ		経済産業省は２３日、企業が消費者に発行する割引ポイントのあり方を検討する「企業ポイント研究会」を創設した
0	 　経済産業省は、安倍晋三首相が掲げる「再チャレンジ支援策」の一環として、新たな融資や信用保証の制度を設ける方針だ		参院財政金融委員会は２１日、みずほ銀行が暴力団員らへの融資を放置していた問題について集中審議を行った
0	 　経済産業省は、安倍晋三首相が掲げる「再チャレンジ支援策」の一環として、新たな融資や信用保証の制度を設ける方針だ		貸金業規制法など関連法の改正案が３０日、衆院本会議で全会一致で可決された
0	 　日銀が二日発表した九月の企業短期経済観測調査は、景況感の改善が続く一方、先行きについては一部に米国経済の減速懸念を示す内容となった		４〜６月期の国内総生産（ＧＤＰ）は、伸び率が０・５％（年率換算）と大幅に鈍化した
0	 　国会は二日午後の衆院本会議から安倍晋三首相の所信表明演説への各党代表質問に入り、安倍政権になって最初の与野党論戦が始まった		鳩山由紀夫首相は８日、首相官邸で民主党の小沢一郎幹事長と会談し、小沢氏の幹事長続投を確認した
1	 　国会は二日午後の衆院本会議から安倍晋三首相の所信表明演説への各党代表質問に入り、安倍政権になって最初の与野党論戦が始まった		民主党の岡田克也、自民党の石原伸晃両幹事長は５日、期限つきの大連立にそろって前向きな考えを表明した
0	 　デジタルコンテンツ（情報の内容）配信のビットウェイ（東京・台東、小林泰社長）は携帯電話向けの動画配信事業に参入する		ＫＤＤＩは２１日、電子書籍配信サービス「UNK（UNK）ブックストア」を２５日から始めると発表した
3	 　個人の株式投資への関心がここ数年で急速に高まった要因の一つが、以前に比べて少額の資金で売買可能になったこと		証券会社や銀行で、来年１月から始まる「少額投資非課税制度」（ＮＩＳＡ＝ニーサ）の口座獲得競争が熱を帯びている
2	 　膨張する医療費の抑制を最大の目的とする医療制度改革関連法が十月一日から一部施行され、高齢者を中心に医療費の負担が重くなる		厚生労働省は２５日、後期高齢者医療制度に代わり、１３年度導入を目指す高齢者医療制度改革案の概要を公表した
0	 　十月一日に経営統合する阪急ホールディングス（ＨＤ）と阪神電気鉄道は二十九日、統合会社「阪急阪神ホールディングス」の経営体制やホテル事業の再編を発表した		菅直人首相（民主党代表）は１６日、内閣改造・党役員人事の詰めの作業を進めた
0	 　諮問会議の新しい民間議員の顔触れから透けて見えるのは、金融の緩和基調を続けながら構造改革を加速し、民間主導で名目成長率の底上げをめざす経済政策だ		政府は２４日、客にダンスをさせる営業規制の在り方を大幅に見直す風営法改正案を閣議決定した
0	 　日銀は二〇〇七年度の消費者物価指数（ＣＰＩ、生鮮食品を除く）の上昇率見通しを〇六年度比〇・四—〇・五％にする見通しだ		日銀は１８日の政策委員会・金融政策決定会合で、追加利上げを見送ることを６対３の賛成多数で決めた
0	 　日銀は二〇〇七年度の消費者物価指数（ＣＰＩ、生鮮食品を除く）の上昇率見通しを〇六年度比〇・四—〇・五％にする見通しだ		日銀の西村清彦副総裁が２８日、毎日新聞のインタビューで語った内容は次の通り
0	 　東芝と富士通は二十九日、両社のノートパソコンに内蔵しているソニー製リチウムイオン電池を自主回収して無償交換すると発表した		ソニーは１９日、０７年３月期連結決算の業績予想を大幅に下方修正した
0	 　東芝と富士通は二十九日、両社のノートパソコンに内蔵しているソニー製リチウムイオン電池を自主回収して無償交換すると発表した		電機大手８社の２０１３年４〜６月期連結決算が１日、出そろった
3	 　日銀は二十九日、職員の金融取引に関する内部規定を制定した		日銀は１６日、役職員の株式など金融資産の保有や売買に関する内規の見直し作業に着手した
1	 　花王の二〇〇六年九月中間期の連結業績は営業利益が前年同期比一〇％減の五百七十億円程度になりそうだ		在京の民放キー局５社の０６年９月中間連結決算が１６日出そろった
1	 　花王の二〇〇六年九月中間期の連結業績は営業利益が前年同期比一〇％減の五百七十億円程度になりそうだ		大手自動車メーカー７社の１１年９月中間連結決算が８日、出そろった
1	 　花王の二〇〇六年九月中間期の連結業績は営業利益が前年同期比一〇％減の五百七十億円程度になりそうだ		主要コンビニエンスストア５社の２０１４年８月中間決算（単体）が８日、出そろった
1	 　厚生労働省は二十九日、中国残留孤児七人を新たに認定したと発表した		中国残留孤児訴訟の原告・弁護団代表１５人が５日午前、首相官邸で福田康夫首相と面会した
1	 　【パリ＝安藤淳】仏ルノーのパトリック・ペラタ上席副社長は二十八日、ルノー・日産自動車連合とＧＭとの提携などに関して一部報道陣と懇談した		米ゼネラル・モーターズ（ＧＭ）と、仏プジョー・シトロエン・グループ（ＰＳＡ）の両自動車大手が提携協議を始めた
0	 　ソニーは自主回収の対象となるパソコン用リチウムイオン電池について「（生産設備での対策を施した）今年二月までの製造分が中心」（広報センター）などと説明している		ソニーは１９日、０７年３月期連結決算の業績予想を大幅に下方修正した
0	 　ＮＴＴドコモとソフトバンクは二十八日、固定電話の全国一律（ユニバーサル）サービスの維持費用について、利用者負担とする方向で検討を始めた		携帯電話大手３社の１０年４〜６月期連結決算が２９日、出そろった
2	 　厚労省は二十九日に社会保障審議会の人口部会を開き、少子化傾向をより強く反映できるように修正された人口推計モデルを採用する方向を確認する		政府は１７日の閣議で、０９年版「少子化社会白書」を決定した
0	 　自治体が合併する直前の財政状況を見ると、美術館や学校、公共事業などに踏み切った例が目立つ		統一地方選後半戦の町村長・町村議選が１７日告示され、午前８時半から立候補の受け付けが始まった
0	 　三菱重工業は二十八日、二〇〇六年九月中間期連結業績の見通しを発表した		コンビニエンスストア大手４社の１０年８月中間決算（単体）が１２日、出そろった
